SELECT; "select count(*) as total from customers where customers_email_address = tep_db_input($email_address) and customers_id != (int) $customer_id"; customers; ""; "tep_db_input($email_address), $customer_id"; false
UPDATE; "update customers_info set customers_info_date_account_last_modified = now() where customers_info_id = (int) $customer_id"; customers_info; "customers_info_date_account_last_modified"; ""; true
SELECT; "select customers_gender, customers_firstname, customers_lastname, customers_dob, customers_email_address, customers_telephone, customers_fax from customers where customers_id = (int) $customer_id"; customers; "customersgender, customersfirstname, customerslastname, customersdob, customersemailaddress, customerstelephone, customersfax"; "$customer_id"; false
SELECT; "select o.orders_id, o.date_purchased, o.delivery_name, o.billing_name, ot.text as order_total, s.orders_status_name from orders o, orders_total ot, orders_status s where o.customers_id = (int) $customer_id and o.orders_id = ot.orders_id and ot.class = ot_total and o.orders_status = s.orders_status_id and s.language_id = (int) $languages_id and s.public_flag = 1 order by orders_id DESC"; orders_status; "oordersid, odatepurchased, odeliveryname, obillingname, ottext, ordertotal, sordersstatusname"; "$customer_id, $languages_id"; false
SELECT; "select count(*) as count from orders_products where orders_id = (int) $history[orders_id]"; orders_products; ""; ""orders_id", $history["orders_id"]"; false
SELECT; "select o.customers_id from orders o, orders_status s where o.orders_id = (int) $HTTP_GET_VARS[order_id] and o.orders_status = s.orders_status_id and s.language_id = (int) $languages_id and s.public_flag = 1"; orders_status; "ocustomersid"; "$languages_id"; true
SELECT; "select os.orders_status_name, osh.date_added, osh.comments from orders_status os, orders_status_history osh where osh.orders_id = (int) $HTTP_GET_VARS[order_id] and osh.orders_status_id = os.orders_status_id and os.language_id = (int) $languages_id and os.public_flag = 1 order by osh.date_added"; orders_status; "osordersstatusname, oshdateadded, oshcomments"; "$languages_id"; false
SELECT; "select customers_newsletter from customers where customers_id = (int) $customer_id"; customers; "customersnewsletter"; "$customer_id"; false
UPDATE; "update customers set customers_newsletter = (int) $newsletter_general where customers_id = (int) $customer_id"; customers; "customers_newsletter"; "$newsletter_general"; false
SELECT; "select global_product_notifications from customers_info where customers_info_id = (int) $customer_id"; customers_info; "globalproductnotifications"; "$customer_id"; true
UPDATE; "update customers_info set global_product_notifications = (int) $product_global where customers_info_id = (int) $customer_id"; customers_info; "global_product_notifications"; "$product_global"; true
SELECT; "select count(*) as total from products_notifications where customers_id = (int) $customer_id and products_id not in ( implode(, , $products_parsed) )"; products_notifications; ""; "$customer_id, $products_parsed"; true
SELECT; "select count(*) as total from products_notifications where customers_id = (int) $customer_id"; products_notifications; ""; "$customer_id"; true
SELECT; "select count(*) as total from products_notifications where customers_id = (int) $customer_id"; products_notifications; ""; "$customer_id"; true
SELECT; "select pd.products_id, pd.products_name from products_description pd, products_notifications pn where pn.customers_id = (int) $customer_id and pn.products_id = pd.products_id and pd.language_id = (int) $languages_id order by pd.products_name"; products_notifications; "pdproductsid, pdproductsname"; "$customer_id, $languages_id"; true
SELECT; "select customers_password from customers where customers_id = (int) $customer_id"; customers; "customerspassword"; "$customer_id"; false
UPDATE; "update customers set customers_password = tep_encrypt_password($password_new) where customers_id = (int) $customer_id"; customers; "customers_password"; "tep_encrypt_password($password_new)"; false
UPDATE; "update customers_info set customers_info_date_account_last_modified = now() where customers_info_id = (int) $customer_id"; customers_info; "customers_info_date_account_last_modified"; ""; true
SELECT; "select address_book_id, entry_firstname as firstname, entry_lastname as lastname, entry_company as company, entry_street_address as street_address, entry_suburb as suburb, entry_city as city, entry_postcode as postcode, entry_state as state, entry_zone_id as zone_id, entry_country_id as country_id from address_book where customers_id = (int) $customer_id order by firstname, lastname"; address_book; "addressbookid, entryfirstname, firstname, entrylastname, lastname, entrycompany, company, entrystreetaddress, streetaddress, entrysuburb, suburb, entrycity, city, entrypostcode, postcode, entrystate, state, entryzoneid, zoneid, entrycountryid"; "$customer_id"; false
SELECT; "select count(*) as total from zones where zone_country_id = (int) $country"; zones; ""; "$country"; false
SELECT; "select distinct zone_id from zones where zone_country_id = (int) $country and (zone_name = tep_db_input($state) or zone_code = tep_db_input($state) )"; zones; "distinct, zoneid"; "$country, tep_db_input($state)"; true
SELECT; "select address_book_id from address_book where address_book_id = (int) $HTTP_GET_VARS[edit] and customers_id = (int) $customer_id limit 1"; address_book; "addressbookid"; "$customer_id"; true
